semmcdl,oid_,ver,pr,bmp,semmcdr,bpt,fcc,length,ept,emp,regmgfv17_,countyl,fename2,fename3,fename,SHAPE__Length,objectid,countyr
2155,6304211014138,17a,5490530,4.585,2155,63042110,B11,375.36750995,63041571,4.819,95569,125,CSX, ,CSX Transportation,1231.85933963781,3104,125
3115,5002130009368,17a,4210508,8.605,3115,50021300,B11,240.32445974,50020977,8.755,81108,99,CR, ,Consolidated Rail Corporation,788.609272164999,3105,99
3115,5002097709268,17a,4210508,8.755,3115,50020977,B11,49.36669234,50020916,8.785,78053,99,CR, ,Consolidated Rail Corporation,161.993839803255,3106,99
7035,4701062111809,17a,4104388,13.468,7035,47010621,B11,713.32426379,47010192,13.911,292468,93,HE, ,Huron & Eastern Railway,2341.0063866874,3107,93
3030,5002164206035,17a,4210509,9.504,3030,50021642,B11,610.78954098,50020879,9.883,81567,99,CN, ,Canadian National Railway,2004.21945135564,3108,99
2155,6304157114174,17a,5490530,4.819,2155,63041571,B11,404.5404902,63041020,5.07,96127,125,CSX, ,CSX Transportation,1327.59764399999,3109,125
2155,6304102014142,17a,5490530,5.07,2155,63041020,B11,95.21063278,63040854,5.129,94054,125,CSX, ,CSX Transportation,312.456847330384,3110,125
7035,4701019210669,17a,4104388,13.911,7035,47010192,B11,200.78711832,47010025,14.036,292517,93,HE, ,Huron & Eastern Railway,658.949256089802,3111,93
7035,4701002509519,17a,4104388,14.036,7035,47010025,B11,23.23475559,47010013,14.051,292540,93,HE, ,Huron & Eastern Railway,76.2525806641999,3112,93
2035,6304161712821,17a,4414331,10.657,2035,63041617,B11,611.19720714,63040515,11.037,80844,125,CN, ,Canadian National Railway,2005.66904691654,3113,125
7035,4700987933496,17a,4104387,14.151,7035,47009879,B11,1337.25216076,47010502,14.982,292744,93,CSX, ,CSX Transportation,4388.61533751291,3114,93
2155,6304085414378,17a,5490530,5.129,2155,63040854,B11,383.09460007,63040267,5.367,94954,125,CSX, ,CSX Transportation,1257.21779083549,3115,125
7035,4700985334281,17a,4104387,14.076,7035,47009853,B11,121.65520462,47009879,14.151,292478,93,CSX, ,CSX Transportation,399.25010071204,3116,93
3115,5002091609362,17a,4210508,8.785,3115,50020916,B11,516.98368845,50020241,9.107,79376,99,CR, ,Consolidated Rail Corporation,1696.44757028164,3117,99
3115,5002024109385,17a,4210508,9.107,3115,50020241,B11,13.72573464,50020207,9.115,82719,99,CR, ,Consolidated Rail Corporation,45.0400613500816,3118,99
2155,6304026713499,17a,5490530,5.367,2155,63040267,B11,131.64561143,63040070,5.449,80540,125,CSX, ,CSX Transportation,432.027106431581,3119,125
7035,4701001308916,17a,4104388,14.051,7035,47010013,B11,300.54862183,47009816,14.237,292452,93,HE, ,Huron & Eastern Railway,986.350921124719,3120,93
2155,6304007012874,17a,5490530,5.449,2155,63040070,B11,25.05001923,63040051,5.465,81282,125,CSX, ,CSX Transportation,82.2075621776419,3121,125
3030,5002087906280,17a,4210509,9.883,3030,50020879,B11,591.36816983,50040284,10.251,77519,99,CN, ,Canadian National Railway,1940.48746589449,3122,99
2155,6304005112002,17a,5490530,5.465,2155,63040051,B11,199.24960272,63039611,5.588,80212,125,CSX, ,CSX Transportation,653.885372158296,3123,125
7035,4700981608636,17a,4104388,14.237,7035,47009816,B11,258.76007505,47009664,14.398,292473,93,HE, ,Huron & Eastern Railway,849.207633401365,3124,93
2155,6303961110607,17a,5490530,5.588,2155,63039611,B11,75.50583779,63073285,5.635,80168,125,CSX, ,CSX Transportation,247.790563407303,3125,125
2155,6307328510749,17a,5490530,5.635,2155,63073285,B11,54.23328106,63039381,5.669,78663,125,CSX, ,CSX Transportation,177.979391100899,3126,125
2155,6303938110605,17a,5490530,5.669,2155,63039381,B11,16.34565741,63039329,5.679,77284,125,CSX, ,CSX Transportation,53.6422489821567,3127,125
7035,4700966408559,17a,4104388,14.398,7035,47009664,B11,93.7045063,47009615,14.456,293484,93,HE, ,Huron & Eastern Railway,307.522735539073,3128,93
7035,4700961532833,17a,4104387,13.444,7035,47009615,B11,1015.99300615,47009853,14.076,292678,93,CSX, ,CSX Transportation,3334.30451263706,3129,93
2035,6304051513104,17a,4414331,11.037,2035,63040515,B11,698.54030682,63039304,11.471,78173,125,CN, ,Canadian National Railway,2292.28911866193,3130,125
7035,4700953132667,17a,4104387,13.39,7035,47009531,B11,86.46696369,47009615,13.444,293481,93,CSX, ,CSX Transportation,283.768670915202,3131,93
2035,6303930413053,17a,4414331,11.471,2035,63039304,B11,102.10913977,63039180,11.534,82695,125,CN, ,Canadian National Railway,335.075462777483,3132,125
2155,6303932910846,17a,5490530,5.679,2155,63039329,B11,125.92070025,63039119,5.757,78494,125,CSX, ,CSX Transportation,413.238691944938,3133,125
7035,4700952332767,17a,4104387,13.19,7035,47009523,B11,322.47322856,47009531,13.39,293198,93,CSX, ,CSX Transportation,1058.29805382271,3134,93
2155,6303911910627,17a,5490530,5.757,2155,63039119,B11,251.22138463,63038640,5.913,77705,125,CSX, ,CSX Transportation,824.442879330601,3135,125
3030,5004028406269,17a,4210509,10.251,3030,50040284,B11,812.22124757,50019111,10.756,82951,99,CN, ,Canadian National Railway,2665.17932577845,3136,99
3115,5002020709455,17a,4210508,9.115,3115,50020207,B11,889.81932235,50018851,9.668,81966,99,CR, ,Consolidated Rail Corporation,2919.87901788329,3137,99
2155,6303864010603,17a,5490530,5.913,2155,63038640,B11,273.75153893,63088994,6.084,78103,125,CSX, ,CSX Transportation,898.379866588225,3138,125
7075,4700924432779,17a,4104387,12.73,7075,47009244,B11,739.86953783,47009523,13.19,293479,93,CSX, ,CSX Transportation,2428.11685627679,3139,93
3030,5001911107137,17a,4210509,10.756,3030,50019111,B11,299.6344463,50018740,10.942,85747,99,CN, ,Canadian National Railway,983.202792332005,3140,99
2155,6308899409764,17a,5490530,6.084,2155,63088994,B11,61.29021912,63038046,6.122,83897,125,CSX, ,CSX Transportation,201.138334157536,3141,125
3030,5001874006183,17a,4210509,10.942,3030,50018740,B11,60.05322412,83011911,10.979,71787,99,CN, ,Canadian National Railway,197.054866300536,3142,99
7075,4700916432306,17a,4104387,12.557,7075,47009164,B11,278.53530198,47009244,12.73,293616,93,CSX, ,CSX Transportation,914.102187484653,3143,93
3030,8301191106262,17a,4210509,10.979,3030,83011911,B11,168.6622885,50018451,11.084,318301,99,CN, ,Canadian National Railway,553.437922731336,3144,99
3070,5001845106265,17a,4210509,11.084,3070,50018451,B11,39.45629319,50018393,11.108,72179,99,CN, ,Canadian National Railway,129.469697624886,3145,99
3115,5001885109521,17a,4210508,9.668,3115,50018851,B11,407.6079177,50018326,9.921,86490,99,CR, ,Consolidated Rail Corporation,1337.53520152167,3146,99
7060,4700906532279,17a,4104387,12.407,7060,47009065,B11,241.74108157,47009164,12.557,293494,93,CSX, ,CSX Transportation,793.349969903677,3147,93
2155,6303804609723,17a,5490530,6.122,2155,63038046,B11,406.32736458,63037311,6.374,82524,125,CSX, ,CSX Transportation,1333.45772203736,3148,125
2160,6303731109494,17a,5490530,6.374,2160,63037311,B11,27.30502519,63037230,6.391,86295,125,CSX, ,CSX Transportation,89.6077419104469,3149,125
7035,4700961508683,17a,4104388,14.456,7035,47009615,B11,1170.77364392,47008878,15.184,293480,93,HE, ,Huron & Eastern Railway,3842.27540788396,3150,93
7060,4700886832310,17a,4104387,12.202,7060,47008868,B11,329.78730205,47009065,12.407,293156,93,CSX, ,CSX Transportation,1082.30167910576,3151,93
7080,4700887812101,17a,4104388,15.184,7080,47008878,B11,63.70085432,47008831,15.224,293104,93,HE, ,Huron & Eastern Railway,209.05435641079,3152,93
2035,6303918012890,17a,4414331,11.534,2035,63039180,B11,1316.09792159,63037095,12.352,82531,125,CN, ,Canadian National Railway,4318.83162432264,3153,125
3115,5001832609518,17a,4210508,9.921,3115,50018326,B11,321.46406999,50017877,10.121,71046,99,CR, ,Consolidated Rail Corporation,1054.85969689988,3154,99
7060,4700870133081,17a,4104387,12.012,7060,47008701,B11,305.43688896,47008868,12.202,293107,93,CSX, ,CSX Transportation,1002.38839738119,3155,93
3115,5001787709116,17a,4210508,10.121,3115,50017877,B11,96.20470445,50017725,10.181,71273,99,CR, ,Consolidated Rail Corporation,315.688414071867,3156,99
7060,4700867033689,17a,4104387,11.948,7060,47008670,B11,103.26024458,47008701,12.012,293853,93,CSX, ,CSX Transportation,338.881202392229,3157,93
2040,6303709513684,17a,4414331,12.352,2040,63037095,B11,326.97508681,63036671,12.555,70179,125,CN, ,Canadian National Railway,1072.98195673743,3158,125
3115,5001772509423,17a,4210508,10.181,3115,50017725,B11,84.23221904,50017614,10.233,72255,99,CR, ,Consolidated Rail Corporation,276.401489715182,3159,99
7080,4700883111990,17a,4104388,15.224,7080,47008831,B11,297.47247077,47008632,15.408,293400,93,HE, ,Huron & Eastern Railway,976.249998942904,3160,93
7060,4700863211948,17a,4104388,15.408,7060,47008632,B11,71.97898812,47008576,15.453,294235,93,HE, ,Huron & Eastern Railway,236.221725129051,3161,93
7060,4700856833806,17a,4104387,11.681,7060,47008568,B11,429.55316256,47008670,11.948,294290,93,CSX, ,CSX Transportation,1409.71713112782,3162,93
3070,5001839306263,17a,4210509,11.108,3070,50018393,B11,727.67126957,50017500,11.561,72167,99,CN, ,Canadian National Railway,2387.7321865661,3163,99
7060,4700847333739,17a,4104387,11.56,7060,47008473,B11,194.96573638,47008568,11.681,293997,93,CSX, ,CSX Transportation,639.84240670521,3164,93
3115,5001761409280,17a,4210508,10.233,3115,50017614,B11,249.54814519,50017282,10.388,68338,99,CR, ,Consolidated Rail Corporation,818.872743671215,3165,99
7060,4700838132037,17a,4104607,0,7060,47008381,B12,321.03018269,47008608,0.2,294403,93,CSX, ,CSX Transportation,1053.5666937551,3166,93
7060,4700838133751,17a,4104387,11.299,7060,47008381,B11,420.71232161,47008473,11.56,293894,93,CSX, ,CSX Transportation,1380.70267483422,3167,93
3115,5001728209408,17a,4210508,10.388,3115,50017282,B11,135.22599592,50017100,10.472,69150,99,CR, ,Consolidated Rail Corporation,443.733173134011,3168,99
7060,4700857612223,17a,4104388,15.453,7060,47008576,B11,450.09398388,47024605,15.733,294286,93,HE, ,Huron & Eastern Railway,1477.12444019197,3169,93
3070,5001750006271,17a,4210509,11.561,3070,50017500,B11,374.39555409,50017018,11.793,69132,99,CN, ,Canadian National Railway,1228.51492059008,3170,99
7060,4702460515448,17a,4104388,15.733,7060,47024605,B11,290.22441752,47008298,15.913,294315,93,HE, ,Huron & Eastern Railway,952.463255870712,3171,93
2040,6303667113293,17a,4414331,12.555,2040,63036671,B11,646.12108374,63035709,12.957,71156,125,CN, ,Canadian National Railway,2120.27463773094,3172,125
7060,4700829816921,17a,4104388,15.913,7060,47008298,B11,326.72443775,47008247,16.116,294390,93,HE, ,Huron & Eastern Railway,1072.25013742067,3173,93
7060,4700824715936,17a,4104388,16.116,7060,47008247,B11,117.53092485,47008213,16.189,293879,93,HE, ,Huron & Eastern Railway,385.714856936254,3174,93
2040,6303570911605,17a,4414331,12.957,2040,63035709,B11,82.41409292,63035584,13.008,68881,125,CN, ,Canadian National Railway,270.445653724401,3175,125
7060,4700819833963,17a,4104387,10.869,7060,47008198,B11,692.39062008,47008381,11.299,293935,93,CSX, ,CSX Transportation,2272.30284439095,3176,93
7060,4700819233682,17a,4104387,10.849,7060,47008192,B11,32.13020119,47008198,10.869,294428,93,CSX, ,CSX Transportation,105.44556297962,3177,93
2215,6303558411861,17a,4414331,13.008,2215,63035584,B11,27.48777825,63035516,13.025,69296,125,CN, ,Canadian National Railway,90.2024719171539,3178,125
3115,5001710009500,17a,4210508,10.472,3115,50017100,B11,234.01737731,50016747,10.618,69690,99,CR, ,Consolidated Rail Corporation,767.909045286032,3179,99
7060,4700821315555,17a,4104388,16.189,7060,47008213,B11,91.37992016,47008191,16.246,294068,93,HE, ,Huron & Eastern Railway,299.891935851638,3180,93
7060,4700819115599,17a,4104388,16.246,7060,47008191,B11,60.76472631,47008168,16.284,293797,93,HE, ,Huron & Eastern Railway,199.418599889432,3181,93
7060,4700802233457,17a,4104387,10.511,7060,47008022,B11,543.38797146,47008192,10.849,294269,93,CSX, ,CSX Transportation,1783.30287928192,3182,93
2160,6303723009718,17a,5490530,6.391,2160,63037230,B11,1239.43390916,63074906,7.161,84684,125,CSX, ,CSX Transportation,4067.4892876001,3183,125
2215,6303551612317,17a,4414331,13.025,2215,63035516,B11,343.61996476,63034970,13.239,67834,125,CN, ,Canadian National Railway,1127.60444493853,3184,125
7060,4700816814990,17a,4104388,16.284,7060,47008168,B11,403.37684889,47007964,16.534,294310,93,HE, ,Huron & Eastern Railway,1323.80754879006,3185,93
3070,5001701806276,17a,4210509,11.793,3070,50017018,B11,610.55014864,50016352,12.173,74122,99,CN, ,Canadian National Railway,2003.41301768978,3186,99
3115,5001674709236,17a,4210508,10.618,3115,50016747,B11,359.69108363,50016315,10.841,74136,99,CR, ,Consolidated Rail Corporation,1180.29706803208,3187,99
7060,4702448033391,17a,4104387,10.291,7060,47024480,B11,353.33594413,47008022,10.511,293787,93,CSX, ,CSX Transportation,1159.58581287119,3188,93
7060,4700791433399,17a,4104387,10.277,7065,47007914,B11,23.16242658,47024480,10.291,293783,93,CSX, ,CSX Transportation,76.0150880494595,3189,93
7060,4700796413865,17a,4104388,16.534,7060,47007964,B11,257.88165997,47024027,16.695,294105,93,HE, ,Huron & Eastern Railway,846.319617992306,3190,93
7065,4700782333935,17a,4104387,10.099,7065,47007823,B11,286.1343943,47007914,10.277,294414,93,CSX, ,CSX Transportation,939.042334305383,3191,93
2215,6303497013495,17a,4414331,13.239,2215,63034970,B11,456.42061861,63034441,13.522,73852,125,CN, ,Canadian National Railway,1497.76414354754,3192,125
7060,4702402713248,17a,4104388,16.695,7060,47024027,B11,259.25804029,47007721,16.856,291141,93,HE, ,Huron & Eastern Railway,850.836540811059,3193,93
3115,5001631509427,17a,4210508,10.841,3115,50016315,B11,427.31925226,50015803,11.107,72588,99,CR, ,Consolidated Rail Corporation,1402.21181699613,3194,99
3115,5001580309336,17a,4210508,11.107,3115,50015803,B11,207.87539512,50045390,11.236,75588,99,CR, ,Consolidated Rail Corporation,682.125347720414,3195,99
3070,5001635206366,17a,4210509,12.173,3070,50016352,B11,785.05158906,50042693,12.66,75802,99,CN, ,Canadian National Railway,2576.00347470387,3196,99
7065,4702501031724,17a,4104387,9.129,7065,47025010,B11,1560.56132682,47007823,10.099,294046,93,CSX, ,CSX Transportation,5121.49222696331,3197,93
3115,5004539009336,17a,4210508,11.236,3115,50045390,B11,50.22835544,50015501,11.267,76871,99,CR, ,Consolidated Rail Corporation,164.819949254713,3198,99
3115,5001550109470,17a,4210508,11.267,3115,50015501,B11,36.91399668,50036849,11.29,76405,99,CR, ,Consolidated Rail Corporation,121.130180426225,3199,99
2095,6307490611119,17a,5490530,7.161,2095,63074906,B11,988.92858875,63033186,7.776,68499,125,CSX, ,CSX Transportation,3245.39621490226,3200,125
7065,4700740231694,17a,4104387,8.944,7065,47007402,B11,298.19869475,47025010,9.129,291255,93,CSX, ,CSX Transportation,978.635455253326,3201,93
2215,6303444113972,17a,4414331,13.522,2215,63034441,B11,1083.14083166,63032861,14.195,73057,125,CN, ,Canadian National Railway,3554.37491499971,3202,125
3050,5001510235771,17a,4211431,1.216,3050,50015102,B20,187.58472947,50051423,1.332,322028,99,CN, ,Canadian National Railway,615.518821135269,3203,99
3050,5001509235984,17a,4211431,1.103,3050,50015092,B20,182.18378552,50015102,1.216,66223,99,CN, ,Canadian National Railway,597.796998619035,3204,99
3030,5001508935983,17a,4211431,0.957,3030,50015089,B20,234.37591875,50015092,1.103,66074,99,CN, ,Canadian National Railway,769.055093103993,3205,99
3030,5001506735988,17a,4211431,0.648,3030,50015067,B20,497.20408557,50015089,0.957,66070,99,CN, ,Canadian National Railway,1631.47146142187,3206,99
3070,5004269306443,17a,4210509,12.66,3070,50042693,B11,388.67707578,50015053,12.902,67155,99,CN, ,Canadian National Railway,1275.37109227007,3207,99
3070,5001502432995,17a,4211431,0.603,3070,50015024,B20,72.19249067,50015067,0.648,66068,99,CN, ,Canadian National Railway,236.884847086703,3208,99
2215,6303286114164,17a,4414331,14.195,2215,63032861,B11,130.79252524,63032684,14.277,74956,125,CN, ,Canadian National Railway,429.201669975626,3209,125
3070,5001505304416,17a,4211431,0,3070,50015053,B20,26.63312063,50015031,0.017,66040,99,CN, ,Canadian National Railway,87.3915523494662,3210,99
3070,5001495635897,17a,4211431,0.352,3070,50014956,B20,404.22834079,50015024,0.603,66140,99,CN, ,Canadian National Railway,1326.39272314104,3211,99
3070,5001505307093,17a,4210509,12.902,3070,50015053,B11,29.18264922,50015026,12.92,66067,99,CN, ,Canadian National Railway,95.7573698804975,3212,99
3070,5001503103695,17a,4211431,0.017,3070,50015031,B20,219.64545552,50014952,0.153,66272,99,CN, ,Canadian National Railway,720.723116629423,3213,99
3070,5001495200000,17a,4211431,0.153,3070,50014952,B20,320.11372519,50014956,0.352,66476,99,CN, ,Canadian National Railway,1050.38896072573,3214,99
7065,4700729331626,17a,4104387,8.794,7065,47007293,B11,241.46253719,47007402,8.944,291435,93,CSX, ,CSX Transportation,792.43704602387,3215,93
7060,4700772113188,17a,4104388,16.856,7060,47007721,B11,839.21442091,47007247,17.377,291260,93,HE, ,Huron & Eastern Railway,2754.14907096888,3216,93
7060,4700724709294,17a,4104388,17.377,7060,47007247,B11,27.79795815,47029037,17.394,291572,93,HE, ,Huron & Eastern Railway,91.2279914475902,3217,93
3115,5003684909384,17a,4210508,11.29,3115,50036849,B11,469.14610283,50014801,11.582,75819,99,CR, ,Consolidated Rail Corporation,1539.46166489626,3218,99
2215,6303268414238,17a,4414331,14.277,2215,63032684,B11,275.86392748,63073269,14.448,74780,125,CN, ,Canadian National Railway,905.260097236855,3219,125
3115,5001480109386,17a,4210508,11.582,3115,50014801,B11,55.8842706,50014710,11.616,65764,99,CR, ,Consolidated Rail Corporation,183.3791047542,3220,99
7065,4700715231682,17a,4104387,8.615,7065,47007152,B11,287.84788362,47007293,8.794,291280,93,CSX, ,CSX Transportation,944.665264809845,3221,93
2095,6303318611731,17a,5490530,7.776,2095,63033186,B11,597.82073295,63032022,8.147,73189,125,CSX, ,CSX Transportation,1961.88677141982,3222,125
2215,6307326914772,17a,4414331,14.448,2215,63073269,B11,260.01872059,63032054,14.61,66522,125,CN, ,Canadian National Railway,853.263283228478,3223,125
7065,4700708831721,17a,4104387,8.491,7065,47007088,B11,200.29665029,47007152,8.615,291494,93,CSX, ,CSX Transportation,657.337870687782,3224,93
3030,5001502606475,17a,4210509,12.92,3030,50015026,B11,421.20057252,50014488,13.182,66097,99,CN, ,Canadian National Railway,1382.08878475393,3225,99
2215,6303205415096,17a,4414331,14.61,2215,63032054,B11,282.01372084,63031755,14.785,67357,125,CN, ,Canadian National Railway,925.441271106085,3226,125
3030,5001448806471,17a,4210509,13.182,3030,50014488,B11,115.27054667,50014418,13.253,63386,99,CN, ,Canadian National Railway,378.237820522372,3227,99
3115,5001471009374,17a,4210508,11.616,3115,50014710,B11,419.05107064,83011773,11.877,66081,99,CR, ,Consolidated Rail Corporation,1375.07815008762,3228,99
2095,6303202211756,17a,5490530,8.147,2095,63032022,B11,362.64251332,63031300,8.373,76180,125,CSX, ,CSX Transportation,1190.09366471151,3229,125
2215,6303175514975,17a,4414331,14.785,2215,63031755,B11,380.18160609,63075210,15.021,65863,125,CN, ,Canadian National Railway,1247.58425202683,3230,125
2215,6307521015035,17a,4414331,15.021,2215,63075210,B11,26.68717674,63031321,15.038,66170,125,CN, ,Canadian National Railway,87.5750654819403,3231,125
2215,6303132114722,17a,4414331,15.038,2215,63031321,B11,35.83082433,63031292,15.06,66478,125,CN, ,Canadian National Railway,117.580582088211,3232,125
2215,6303129214361,17a,4414331,15.06,2215,63031292,B11,115.51975951,63031268,15.132,66232,125,CN, ,Canadian National Railway,379.083909757122,3233,125
3030,5001441806427,17a,4210509,13.253,3030,50014418,B11,349.08981507,50014115,13.47,63109,99,CN, ,Canadian National Railway,1145.47003164445,3234,99
2095,6303130009434,17a,5490530,8.373,2095,63031300,B11,180.18769056,63031013,8.485,66966,125,CSX, ,CSX Transportation,591.326324594878,3235,125
3030,5001411506479,17a,4210509,13.47,3030,50014115,B11,91.93631647,50044314,13.527,62022,99,CN, ,Canadian National Railway,301.670791566196,3236,99
7065,4702903709251,17a,4104388,17.394,7065,47029037,B11,820.25711163,47006807,17.904,291317,93,HE, ,Huron & Eastern Railway,2691.93691490467,3237,93
3125,8301177309374,17a,4210508,11.877,3125,83011773,B11,283.12099224,50014038,12.053,318192,99,CR, ,Consolidated Rail Corporation,929.035216239994,3238,99
2215,6303126813737,17a,4414331,15.132,2215,63031268,B11,271.75784753,63030835,15.3,64593,125,CN, ,Canadian National Railway,891.787444191346,3239,125
2215,6303083512731,17a,4414331,15.3,2215,63030835,B11,20.52773068,63030809,15.313,65192,125,CN, ,Canadian National Railway,67.3627148679443,3240,125
2095,6303101309499,17a,5490530,8.485,2095,63031013,B11,235.44689211,63030644,8.631,66783,125,CSX, ,CSX Transportation,772.671201233025,3241,125
2215,6303080912842,17a,4414331,15.313,2215,63030809,B11,126.17485851,63030637,15.392,64971,125,CN, ,Canadian National Railway,414.049583995766,3242,125
2215,6303063713186,17a,4414331,15.392,2215,63030637,B11,39.28584901,63030590,15.416,63560,125,CN, ,Canadian National Railway,128.918352581257,3243,125
3125,5001403809338,17a,4210508,12.053,3125,50014038,B11,227.50419876,50013856,12.194,63910,99,CR, ,Consolidated Rail Corporation,746.533648830276,3244,99
2215,6303059013034,17a,4414331,15.416,2215,63030590,B11,51.67619097,63080968,15.448,63594,125,CN, ,Canadian National Railway,169.578063088566,3245,125
3125,5001385608857,17a,4210508,12.194,3125,50013856,B11,36.33652394,50013810,12.217,62594,99,CR, ,Consolidated Rail Corporation,119.234905890445,3246,99
3125,5001381008759,17a,4210508,12.217,3125,50013810,B11,16.78708681,50036562,12.227,62583,99,CR, ,Consolidated Rail Corporation,55.0855130866093,3247,99
3030,5004431406556,17a,4210509,13.527,3030,50044314,B11,371.56199636,50013762,13.758,62913,99,CN, ,Canadian National Railway,1219.20610603509,3248,99
3125,5003656208822,17a,4210508,12.227,3125,50036562,B11,43.78692278,50013703,12.254,62938,99,CR, ,Consolidated Rail Corporation,143.682465097903,3249,99
2215,6308096813313,17a,4414331,15.448,2215,63080968,B11,171.41674658,63030294,15.555,63259,125,CN, ,Canadian National Railway,562.513148265824,3250,125
2215,6303029413151,17a,4414331,15.555,2215,63030294,B11,38.25251153,63030261,15.578,63770,125,CN, ,Canadian National Railway,125.527540353606,3251,125
7065,4700652533369,17a,4104387,7.308,7065,47006525,B11,1904.3402512,47007088,8.491,290875,93,CSX, ,CSX Transportation,6249.71797164929,3252,93
7065,4700680708229,17a,4104388,17.904,7065,47006807,B11,606.41532061,47006470,18.281,290978,93,HE, ,Huron & Eastern Railway,1990.14786873263,3253,93
3125,5001370308101,17a,4210508,12.254,3125,50013703,B11,325.41863382,50013405,12.456,61003,99,CR, ,Consolidated Rail Corporation,1067.83138579272,3254,99
3125,5001340508310,17a,4210508,12.456,3125,50013405,B11,23.93889213,50013386,12.471,60114,99,CR, ,Consolidated Rail Corporation,78.5532063999015,3255,99
7065,4700639433265,17a,4104387,7.037,7065,47006394,B11,435.90704724,47006525,7.308,290960,93,CSX, ,CSX Transportation,1430.57395594445,3256,93
2215,6303026112742,17a,4414331,15.578,2215,63030261,B11,382.50347212,63082577,15.816,63945,125,CN, ,Canadian National Railway,1255.20535175323,3257,125
2215,6308257712042,17a,4414331,15.816,2215,63082577,B11,89.83145021,63029619,15.872,63026,125,CN, ,Canadian National Railway,294.786901603462,3258,125
7065,4700647009378,17a,4104388,18.281,7065,47006470,B11,285.68512234,47006308,18.458,291863,93,HE, ,Huron & Eastern Railway,937.565937508246,3259,93
2215,6302961912256,17a,4414331,15.872,2215,63029619,B11,104.08185466,63029467,15.937,61239,125,CN, ,Canadian National Railway,341.550134534773,3260,125
2215,6302946712038,17a,4414331,15.937,2215,63029467,B11,37.43951176,63029395,15.96,61563,125,CN, ,Canadian National Railway,122.859932669383,3261,125
2215,6302939512035,17a,4414331,15.96,2215,63029395,B11,113.83233872,83019110,16.031,61596,125,CN, ,Canadian National Railway,373.546726518453,3262,125
3030,5001376206355,17a,4210509,13.758,3030,50013762,B11,795.4807567,50036149,14.253,61724,99,CN, ,Canadian National Railway,2610.20683910588,3263,99
2215,8301911012110,17a,4414331,16.031,2215,83019110,B11,32.38244513,63029177,16.051,320067,125,CN, ,Canadian National Railway,106.264919629817,3264,125
3060,5003614906578,17a,4210509,14.253,3060,50036149,B11,77.46879155,50013019,14.301,57573,99,CN, ,Canadian National Railway,254.197662556233,3265,99
2095,6303064409504,17a,5490530,8.631,2095,63030644,B11,976.7818773,63028960,9.238,65402,125,CSX, ,CSX Transportation,3205.5249390581,3266,125
3125,5001338608303,17a,4210508,12.471,3125,50013386,B11,494.32564498,50012850,12.778,59786,99,CR, ,Consolidated Rail Corporation,1622.08134449374,3267,99
2215,6302917712175,17a,4414331,16.051,2215,63029177,B11,183.07338183,63028858,16.164,59798,125,CN, ,Canadian National Railway,600.765113975599,3268,125
2215,6302885812121,17a,4414331,16.164,2215,63028858,B11,94.08194083,63028706,16.223,60328,125,CN, ,Canadian National Railway,308.734885002596,3269,125
2215,6302870612137,17a,4414331,16.223,2215,63028706,B11,18.5467434,63028662,16.234,60198,125,CN, ,Canadian National Railway,60.8619577439124,3270,125
3110,5001285010551,17a,4210508,12.778,3110,50012850,B11,190.95711005,50012638,12.897,59581,99,CR, ,Consolidated Rail Corporation,626.605465594375,3271,99
2215,6302866212281,17a,4414331,16.234,2215,63028662,B11,69.84977839,63028492,16.278,60558,125,CN, ,Canadian National Railway,229.215755156189,3272,125
2215,6302849212403,17a,4414331,16.278,2215,63028492,B11,28.66009512,63028477,16.296,58533,125,CN, ,Canadian National Railway,94.0497301279725,3273,125
7065,4700609933209,17a,4104387,6.124,7065,47006099,B11,1468.22904506,47006394,7.037,291885,93,CSX, ,CSX Transportation,4818.48424359911,3274,93
2215,6302847712485,17a,4414331,16.296,2215,63028477,B11,49.86832515,63028386,16.327,58746,125,CN, ,Canadian National Railway,163.645329934685,3275,125
7050,4700608533247,17a,4104387,6.08,7050,47006085,B11,71.79943852,47006099,6.124,291735,93,CSX, ,CSX Transportation,235.63404829782,3276,93
7050,4700607432929,17a,4104387,6.071,7050,47006074,B11,14.29872774,47006085,6.08,291960,93,CSX, ,CSX Transportation,46.9258751777423,3277,93
2095,6302896009573,17a,5490530,9.238,2095,63028960,B11,408.03613377,63028117,9.491,62959,125,CSX, ,CSX Transportation,1339.05980039383,3278,125
2095,6302811709396,17a,5490530,9.491,2095,63028117,B11,32.58385297,63074645,9.512,61898,125,CSX, ,CSX Transportation,106.930685075672,3279,125
2215,6302838612496,17a,4414331,16.327,2215,63028386,B11,213.83873281,63028045,16.46,58666,125,CN, ,Canadian National Railway,701.722824495292,3280,125
2215,6302804513137,17a,4414331,16.46,2215,63028045,B11,43.97911915,63027979,16.487,59538,125,CN, ,Canadian National Railway,144.319831379632,3281,125
2215,6302797913482,17a,4414331,16.487,2215,63027979,B11,47.10818171,63027933,16.516,59529,125,CN, ,Canadian National Railway,154.588008071303,3282,125
7050,4700600233210,17a,4104387,5.807,7050,47006002,B11,424.12452862,47006074,6.071,291943,93,CSX, ,CSX Transportation,1391.90660601533,3283,93
2215,6302793313931,17a,4414331,16.516,2215,63027933,B11,197.60360241,63027640,16.639,57771,125,CN, ,Canadian National Railway,648.446114215007,3284,125
